kecamatan_id,kecamatan_nama,month_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.06,Gayamsari,2023-05-01,DBD,2,68900,66.1,27.6,74.2
33.74.06,Gayamsari,2023-06-01,DBD,1,68900,47.5,28.2,70.3
33.74.06,Gayamsari,2023-07-01,DBD,1,68900,18.5,28.1,63.4
33.74.06,Gayamsari,2023-08-01,DBD,0,68900,1.8,28.3,60.9
33.74.06,Gayamsari,2023-09-01,DBD,0,68900,14.0,28.8,56.9
33.74.06,Gayamsari,2023-10-01,DBD,0,68900,25.3,29.6,62.8
33.74.06,Gayamsari,2023-11-01,DBD,2,68900,110.9,28.3,77.4
33.74.06,Gayamsari,2023-12-01,DBD,0,68900,111.1,27.9,77.6
33.74.06,Gayamsari,2024-01-01,DBD,2,68900,274.1,26.8,86.0
33.74.06,Gayamsari,2024-02-01,DBD,1,68900,247.6,27.0,85.4
33.74.06,Gayamsari,2024-03-01,DBD,1,68900,217.4,27.2,83.7
33.74.06,Gayamsari,2024-04-01,DBD,4,68900,194.5,27.8,82.9
33.74.06,Gayamsari,2024-05-01,DBD,0,68900,29.3,29.7,66.4
33.74.06,Gayamsari,2024-06-01,DBD,3,68900,69.8,28.4,71.5
33.74.06,Gayamsari,2024-07-01,DBD,1,68900,36.5,28.0,64.9
33.74.06,Gayamsari,2024-08-01,DBD,0,68900,14.0,28.4,61.9
33.74.06,Gayamsari,2024-09-01,DBD,2,68900,79.3,28.5,66.3
33.74.06,Gayamsari,2024-10-01,DBD,0,68900,59.0,29.3,65.5
33.74.06,Gayamsari,2024-11-01,DBD,0,68900,287.1,27.6,81.4
33.74.06,Gayamsari,2024-12-01,DBD,1,68900,302.6,26.8,86.6
33.74.06,Gayamsari,2025-01-01,DBD,4,68900,287.0,26.2,86.4
33.74.06,Gayamsari,2025-02-01,DBD,4,68900,153.7,26.4,83.9
33.74.06,Gayamsari,2025-03-01,DBD,2,68900,154.7,27.1,82.8
33.74.06,Gayamsari,2025-04-01,DBD,2,68900,134.2,27.5,79.4
33.74.06,Gayamsari,2025-05-01,DBD,1,68900,243.0,27.3,82.1
33.74.06,Gayamsari,2025-06-01,DBD,1,68900,89.7,27.8,73.1
33.74.06,Gayamsari,2025-07-01,DBD,0,68900,35.8,28.2,65.1
33.74.06,Gayamsari,2025-08-01,DBD,0,68900,141.2,27.8,70.4
33.74.06,Gayamsari,2025-09-01,DBD,1,68900,112.9,28.4,68.7
33.74.06,Gayamsari,2025-10-01,DBD,0,68900,263.5,28.2,74.2
33.74.06,Gayamsari,2025-11-01,DBD,0,68900,173.1,27.3,80.1
33.74.06,Gayamsari,2025-12-01,DBD,0,68900,176.6,27.0,82.8
33.74.07,Candisari,2021-01-01,DBD,0,78420,292.4,25.7,87.8
33.74.07,Candisari,2021-02-01,DBD,1,78420,364.0,25.6,87.4
33.74.07,Candisari,2021-03-01,DBD,0,78420,157.0,26.3,86.2
33.74.07,Candisari,2021-04-01,DBD,2,78420,84.2,26.9,81.2
33.74.07,Candisari,2021-05-01,DBD,0,78420,153.2,27.8,76.7
33.74.07,Candisari,2021-06-01,DBD,0,78420,111.9,27.0,80.2
33.74.07,Candisari,2021-07-01,DBD,1,78420,9.9,28.2,62.9
33.74.07,Candisari,2021-08-01,DBD,0,78420,64.2,28.5,64.4
33.74.07,Candisari,2021-09-01,DBD,0,78420,59.2,28.4,67.2
33.74.07,Candisari,2021-10-01,DBD,0,78420,121.2,28.2,71.6
33.74.07,Candisari,2021-11-01,DBD,2,78420,246.4,26.4,85.5
33.74.07,Candisari,2021-12-01,DBD,4,78420,302.2,26.3,86.6
33.74.07,Candisari,2022-01-01,DBD,8,78420,241.8,26.0,84.8
33.74.07,Candisari,2022-02-01,DBD,7,78420,236.4,26.1,84.4
33.74.07,Candisari,2022-03-01,DBD,0,78420,248.5,26.4,86.0
33.74.07,Candisari,2022-04-01,DBD,7,78420,118.1,26.8,81.9
33.74.07,Candisari,2022-05-01,DBD,9,78420,173.1,27.0,82.4
33.74.07,Candisari,2022-06-01,DBD,3,78420,182.7,26.4,80.6
33.74.07,Candisari,2022-07-01,DBD,2,78420,74.2,27.3,71.4
33.74.07,Candisari,2022-08-01,DBD,2,78420,45.7,27.9,67.6
33.74.07,Candisari,2022-09-01,DBD,5,78420,76.1,28.1,69.2
33.74.07,Candisari,2022-10-01,DBD,1,78420,202.5,26.4,83.2
33.74.07,Candisari,2022-11-01,DBD,1,78420,353.6,26.3,85.1
33.74.07,Candisari,2022-12-01,DBD,4,78420,215.8,26.2,83.9
33.74.07,Candisari,2023-01-01,DBD,2,78420,214.0,25.9,85.7
33.74.07,Candisari,2023-02-01,DBD,1,78420,302.2,25.8,85.8
33.74.07,Candisari,2023-03-01,DBD,3,78420,295.7,26.2,85.0
33.74.07,Candisari,2023-04-01,DBD,3,78420,178.0,26.7,83.3
33.74.07,Candisari,2023-05-01,DBD,2,78420,66.1,27.6,74.2
33.74.07,Candisari,2023-06-01,DBD,1,78420,47.5,28.2,70.3
33.74.07,Candisari,2023-07-01,DBD,0,78420,18.5,28.1,63.4
33.74.07,Candisari,2023-08-01,DBD,0,78420,1.8,28.3,60.9
33.74.07,Candisari,2023-09-01,DBD,0,78420,14.0,28.8,56.9
33.74.07,Candisari,2023-10-01,DBD,0,78420,25.3,29.6,62.8
33.74.07,Candisari,2023-11-01,DBD,1,78420,110.9,28.3,77.4
33.74.07,Candisari,2023-12-01,DBD,0,78420,111.1,27.9,77.6
33.74.07,Candisari,2024-01-01,DBD,3,78420,274.1,26.8,86.0
33.74.07,Candisari,2024-02-01,DBD,3,78420,247.6,27.0,85.4
33.74.07,Candisari,2024-03-01,DBD,2,78420,217.4,27.2,83.7
33.74.07,Candisari,2024-04-01,DBD,3,78420,194.5,27.8,82.9
33.74.07,Candisari,2024-05-01,DBD,2,78420,29.3,29.7,66.4
33.74.07,Candisari,2024-06-01,DBD,0,78420,69.8,28.4,71.5
33.74.07,Candisari,2024-07-01,DBD,1,78420,36.5,28.0,64.9
33.74.07,Candisari,2024-08-01,DBD,1,78420,14.0,28.4,61.9
33.74.07,Candisari,2024-09-01,DBD,0,78420,79.3,28.5,66.3
33.74.07,Candisari,2024-10-01,DBD,0,78420,59.0,29.3,65.5
33.74.07,Candisari,2024-11-01,DBD,0,78420,287.1,27.6,81.4
33.74.07,Candisari,2024-12-01,DBD,1,78420,302.6,26.8,86.6
33.74.07,Candisari,2025-01-01,DBD,1,78420,287.0,26.2,86.4
33.74.07,Candisari,2025-02-01,DBD,1,78420,153.7,26.4,83.9
33.74.07,Candisari,2025-03-01,DBD,5,78420,154.7,27.1,82.8
33.74.07,Candisari,2025-04-01,DBD,1,78420,134.2,27.5,79.4
33.74.07,Candisari,2025-05-01,DBD,3,78420,243.0,27.3,82.1
33.74.07,Candisari,2025-06-01,DBD,2,78420,89.7,27.8,73.1
33.74.07,Candisari,2025-07-01,DBD,0,78420,35.8,28.2,65.1
33.74.07,Candisari,2025-08-01,DBD,1,78420,141.2,27.8,70.4
33.74.07,Candisari,2025-09-01,DBD,2,78420,112.9,28.4,68.7
33.74.07,Candisari,2025-10-01,DBD,0,78420,263.5,28.2,74.2
33.74.07,Candisari,2025-11-01,DBD,0,78420,173.1,27.3,80.1
33.74.07,Candisari,2025-12-01,DBD,0,78420,176.6,27.0,82.8
33.74.08,Gajahmungkur,2021-01-01,DBD,0,58310,292.4,25.7,87.8
33.74.08,Gajahmungkur,2021-02-01,DBD,0,58310,364.0,25.6,87.4
33.74.08,Gajahmungkur,2021-03-01,DBD,1,58310,157.0,26.3,86.2
33.74.08,Gajahmungkur,2021-04-01,DBD,1,58310,84.2,26.9,81.2
33.74.08,Gajahmungkur,2021-05-01,DBD,2,58310,153.2,27.8,76.7
33.74.08,Gajahmungkur,2021-06-01,DBD,0,58310,111.9,27.0,80.2
33.74.08,Gajahmungkur,2021-07-01,DBD,0,58310,9.9,28.2,62.9
33.74.08,Gajahmungkur,2021-08-01,DBD,0,58310,64.2,28.5,64.4
33.74.08,Gajahmungkur,2021-09-01,DBD,2,58310,59.2,28.4,67.2
33.74.08,Gajahmungkur,2021-10-01,DBD,0,58310,121.2,28.2,71.6
33.74.08,Gajahmungkur,2021-11-01,DBD,3,58310,246.4,26.4,85.5
33.74.08,Gajahmungkur,2021-12-01,DBD,1,58310,302.2,26.3,86.6
33.74.08,Gajahmungkur,2022-01-01,DBD,4,58310,241.8,26.0,84.8
33.74.08,Gajahmungkur,2022-02-01,DBD,1,58310,236.4,26.1,84.4
33.74.08,Gajahmungkur,2022-03-01,DBD,3,58310,248.5,26.4,86.0
33.74.08,Gajahmungkur,2022-04-01,DBD,5,58310,118.1,26.8,81.9
33.74.08,Gajahmungkur,2022-05-01,DBD,3,58310,173.1,27.0,82.4
33.74.08,Gajahmungkur,2022-06-01,DBD,2,58310,182.7,26.4,80.6
33.74.08,Gajahmungkur,2022-07-01,DBD,1,58310,74.2,27.3,71.4
33.74.08,Gajahmungkur,2022-08-01,DBD,1,58310,45.7,27.9,67.6
33.74.08,Gajahmungkur,2022-09-01,DBD,1,58310,76.1,28.1,69.2
33.74.08,Gajahmungkur,2022-10-01,DBD,0,58310,202.5,26.4,83.2
33.74.08,Gajahmungkur,2022-11-01,DBD,2,58310,353.6,26.3,85.1
33.74.08,Gajahmungkur,2022-12-01,DBD,0,58310,215.8,26.2,83.9
33.74.08,Gajahmungkur,2023-01-01,DBD,0,58310,214.0,25.9,85.7
33.74.08,Gajahmungkur,2023-02-01,DBD,3,58310,302.2,25.8,85.8
33.74.08,Gajahmungkur,2023-03-01,DBD,0,58310,295.7,26.2,85.0
33.74.08,Gajahmungkur,2023-04-01,DBD,0,58310,178.0,26.7,83.3
33.74.08,Gajahmungkur,2023-05-01,DBD,0,58310,66.1,27.6,74.2
33.74.08,Gajahmungkur,2023-06-01,DBD,1,58310,47.5,28.2,70.3
33.74.08,Gajahmungkur,2023-07-01,DBD,0,58310,18.5,28.1,63.4
33.74.08,Gajahmungkur,2023-08-01,DBD,0,58310,1.8,28.3,60.9
33.74.08,Gajahmungkur,2023-09-01,DBD,0,58310,14.0,28.8,56.9
33.74.08,Gajahmungkur,2023-10-01,DBD,0,58310,25.3,29.6,62.8
33.74.08,Gajahmungkur,2023-11-01,DBD,0,58310,110.9,28.3,77.4
33.74.08,Gajahmungkur,2023-12-01,DBD,0,58310,111.1,27.9,77.6
33.74.08,Gajahmungkur,2024-01-01,DBD,2,58310,274.1,26.8,86.0
33.74.08,Gajahmungkur,2024-02-01,DBD,2,58310,247.6,27.0,85.4
33.74.08,Gajahmungkur,2024-03-01,DBD,1,58310,217.4,27.2,83.7
33.74.08,Gajahmungkur,2024-04-01,DBD,0,58310,194.5,27.8,82.9
33.74.08,Gajahmungkur,2024-05-01,DBD,3,58310,29.3,29.7,66.4
33.74.08,Gajahmungkur,2024-06-01,DBD,1,58310,69.8,28.4,71.5
33.74.08,Gajahmungkur,2024-07-01,DBD,1,58310,36.5,28.0,64.9
33.74.08,Gajahmungkur,2024-08-01,DBD,1,58310,14.0,28.4,61.9
33.74.08,Gajahmungkur,2024-09-01,DBD,0,58310,79.3,28.5,66.3
33.74.08,Gajahmungkur,2024-10-01,DBD,0,58310,59.0,29.3,65.5
33.74.08,Gajahmungkur,2024-11-01,DBD,0,58310,287.1,27.6,81.4
33.74.08,Gajahmungkur,2024-12-01,DBD,1,58310,302.6,26.8,86.6
33.74.08,Gajahmungkur,2025-01-01,DBD,4,58310,287.0,26.2,86.4
33.74.08,Gajahmungkur,2025-02-01,DBD,2,58310,153.7,26.4,83.9
33.74.08,Gajahmungkur,2025-03-01,DBD,1,58310,154.7,27.1,82.8
33.74.08,Gajahmungkur,2025-04-01,DBD,2,58310,134.2,27.5,79.4
33.74.08,Gajahmungkur,2025-05-01,DBD,2,58310,243.0,27.3,82.1
33.74.08,Gajahmungkur,2025-06-01,DBD,0,58310,89.7,27.8,73.1
33.74.08,Gajahmungkur,2025-07-01,DBD,0,58310,35.8,28.2,65.1
33.74.08,Gajahmungkur,2025-08-01,DBD,0,58310,141.2,27.8,70.4
33.74.08,Gajahmungkur,2025-09-01,DBD,1,58310,112.9,28.4,68.7
33.74.08,Gajahmungkur,2025-10-01,DBD,0,58310,263.5,28.2,74.2
33.74.08,Gajahmungkur,2025-11-01,DBD,0,58310,173.1,27.3,80.1
33.74.08,Gajahmungkur,2025-12-01,DBD,0,58310,176.6,27.0,82.8
33.74.09,Genuk,2021-01-01,DBD,1,112400,280.1,25.7,88.8
33.74.09,Genuk,2021-02-01,DBD,2,112400,322.5,25.7,87.8
33.74.09,Genuk,2021-03-01,DBD,1,112400,150.0,26.4,86.3
33.74.09,Genuk,2021-04-01,DBD,2,112400,109.4,27.0,81.6
33.74.09,Genuk,2021-05-01,DBD,0,112400,139.1,27.8,78.2
33.74.09,Genuk,2021-06-01,DBD,0,112400,156.3,26.9,82.3
33.74.09,Genuk,2021-07-01,DBD,0,112400,10.6,28.2,64.2
33.74.09,Genuk,2021-08-01,DBD,1,112400,69.1,28.8,62.5
33.74.09,Genuk,2021-09-01,DBD,0,112400,92.8,28.6,67.0
33.74.09,Genuk,2021-10-01,DBD,1,112400,138.5,28.3,72.0
33.74.09,Genuk,2021-11-01,DBD,4,112400,327.5,26.3,86.4
33.74.09,Genuk,2021-12-01,DBD,1,112400,257.8,26.3,86.6
33.74.09,Genuk,2022-01-01,DBD,7,112400,211.8,26.1,84.6
33.74.09,Genuk,2022-02-01,DBD,4,112400,257.3,26.2,84.8
33.74.09,Genuk,2022-03-01,DBD,7,112400,219.9,26.4,86.1
33.74.09,Genuk,2022-04-01,DBD,8,112400,142.8,26.9,82.9
33.74.09,Genuk,2022-05-01,DBD,2,112400,170.8,26.9,83.5
33.74.09,Genuk,2022-06-01,DBD,6,112400,184.5,26.3,82.0
33.74.09,Genuk,2022-07-01,DBD,2,112400,61.3,27.4,70.9
33.74.09,Genuk,2022-08-01,DBD,4,112400,48.3,28.2,66.0
33.74.09,Genuk,2022-09-01,DBD,2,112400,91.3,28.2,69.4
33.74.09,Genuk,2022-10-01,DBD,2,112400,206.0,26.5,82.5
33.74.09,Genuk,2022-11-01,DBD,5,112400,388.3,26.2,86.0
33.74.09,Genuk,2022-12-01,DBD,3,112400,218.6,26.2,84.4
33.74.09,Genuk,2023-01-01,DBD,7,112400,164.2,26.0,85.3
33.74.09,Genuk,2023-02-01,DBD,8,112400,255.9,25.9,85.6
33.74.09,Genuk,2023-03-01,DBD,4,112400,287.4,26.2,85.5
33.74.09,Genuk,2023-04-01,DBD,8,112400,165.4,26.7,83.9
33.74.09,Genuk,2023-05-01,DBD,4,112400,81.4,27.8,73.4
33.74.09,Genuk,2023-06-01,DBD,3,112400,51.6,28.4,69.4
33.74.09,Genuk,2023-07-01,DBD,1,112400,25.8,28.2,62.1
33.74.09,Genuk,2023-08-01,DBD,2,112400,2.0,28.4,60.3
33.74.09,Genuk,2023-09-01,DBD,1,112400,7.7,28.9,55.5
33.74.09,Genuk,2023-10-01,DBD,0,112400,29.6,29.8,62.9
33.74.09,Genuk,2023-11-01,DBD,0,112400,132.0,28.4,76.7
33.74.09,Genuk,2023-12-01,DBD,1,112400,168.1,27.8,78.7
33.74.09,Genuk,2024-01-01,DBD,1,112400,256.7,26.6,87.5
33.74.09,Genuk,2024-02-01,DBD,3,112400,250.3,27.0,85.8
33.74.09,Genuk,2024-03-01,DBD,2,112400,201.4,27.3,83.5
33.74.09,Genuk,2024-04-01,DBD,3,112400,211.7,27.8,83.1
33.74.09,Genuk,2024-05-01,DBD,7,112400,34.9,29.9,64.6
33.74.09,Genuk,2024-06-01,DBD,4,112400,84.2,28.4,71.9
33.74.09,Genuk,2024-07-01,DBD,1,112400,44.8,28.1,64.2
33.74.09,Genuk,2024-08-01,DBD,0,112400,16.6,28.8,58.7
33.74.09,Genuk,2024-09-01,DBD,4,112400,102.1,28.5,66.1
33.74.09,Genuk,2024-10-01,DBD,0,112400,62.1,29.3,65.7
33.74.09,Genuk,2024-11-01,DBD,1,112400,300.2,27.6,81.8
33.74.09,Genuk,2024-12-01,DBD,1,112400,188.9,27.0,84.4
33.74.09,Genuk,2025-01-01,DBD,0,112400,238.1,26.5,84.6
33.74.09,Genuk,2025-02-01,DBD,4,112400,138.2,26.8,81.9
33.74.09,Genuk,2025-03-01,DBD,5,112400,212.2,27.1,83.0
33.74.09,Genuk,2025-04-01,DBD,6,112400,150.2,27.7,78.2
33.74.09,Genuk,2025-05-01,DBD,4,112400,270.2,27.1,83.3
33.74.09,Genuk,2025-06-01,DBD,3,112400,90.5,27.5,75.3
33.74.09,Genuk,2025-07-01,DBD,0,112400,40.7,28.0,66.3
33.74.09,Genuk,2025-08-01,DBD,3,112400,141.4,27.7,70.9
33.74.09,Genuk,2025-09-01,DBD,1,112400,125.5,28.3,68.8
33.74.09,Genuk,2025-10-01,DBD,0,112400,299.4,28.3,73.7
33.74.09,Genuk,2025-11-01,DBD,0,112400,251.2,27.1,82.4
33.74.09,Genuk,2025-12-01,DBD,1,112400,173.5,26.9,83.4
33.74.10,Pedurungan,2021-01-01,DBD,4,192500,280.1,25.8,88.8
33.74.10,Pedurungan,2021-02-01,DBD,1,192500,322.5,25.8,87.8
33.74.10,Pedurungan,2021-03-01,DBD,1,192500,150.0,26.5,86.3
33.74.10,Pedurungan,2021-04-01,DBD,1,192500,109.4,27.2,81.6
33.74.10,Pedurungan,2021-05-01,DBD,3,192500,139.1,28.0,78.3
33.74.10,Pedurungan,2021-06-01,DBD,2,192500,156.3,27.1,82.4
33.74.10,Pedurungan,2021-07-01,DBD,2,192500,10.6,28.3,64.2
33.74.10,Pedurungan,2021-08-01,DBD,4,192500,69.1,29.0,62.5
33.74.10,Pedurungan,2021-09-01,DBD,1,192500,92.8,28.7,67.0
33.74.10,Pedurungan,2021-10-01,DBD,1,192500,138.5,28.4,72.0
33.74.10,Pedurungan,2021-11-01,DBD,5,192500,327.5,26.5,86.4
33.74.10,Pedurungan,2021-12-01,DBD,2,192500,257.8,26.5,86.6
33.74.10,Pedurungan,2022-01-01,DBD,12,192500,211.8,26.2,84.6
33.74.10,Pedurungan,2022-02-01,DBD,11,192500,257.3,26.4,84.8
33.74.10,Pedurungan,2022-03-01,DBD,4,192500,219.9,26.5,86.2
33.74.10,Pedurungan,2022-04-01,DBD,11,192500,142.8,27.0,82.9
33.74.10,Pedurungan,2022-05-01,DBD,4,192500,170.8,27.0,83.5
33.74.10,Pedurungan,2022-06-01,DBD,3,192500,184.5,26.5,82.1
33.74.10,Pedurungan,2022-07-01,DBD,5,192500,61.3,27.6,70.9
33.74.10,Pedurungan,2022-08-01,DBD,6,192500,48.3,28.3,66.0
33.74.10,Pedurungan,2022-09-01,DBD,5,192500,91.3,28.3,69.4
33.74.10,Pedurungan,2022-10-01,DBD,5,192500,206.0,26.6,82.6
33.74.10,Pedurungan,2022-11-01,DBD,8,192500,388.3,26.4,86.0
33.74.10,Pedurungan,2022-12-01,DBD,6,192500,218.6,26.4,84.4
33.74.10,Pedurungan,2023-01-01,DBD,13,192500,164.2,26.2,85.3
33.74.10,Pedurungan,2023-02-01,DBD,10,192500,255.9,26.0,85.6
33.74.10,Pedurungan,2023-03-01,DBD,6,192500,287.4,26.4,85.5
33.74.10,Pedurungan,2023-04-01,DBD,11,192500,165.4,26.9,83.9
33.74.10,Pedurungan,2023-05-01,DBD,7,192500,81.4,28.0,73.4
33.74.10,Pedurungan,2023-06-01,DBD,4,192500,51.6,28.5,69.4
33.74.10,Pedurungan,2023-07-01,DBD,6,192500,25.8,28.4,62.1
33.74.10,Pedurungan,2023-08-01,DBD,1,192500,2.0,28.5,60.4
33.74.10,Pedurungan,2023-09-01,DBD,1,192500,7.7,29.1,55.6
33.74.10,Pedurungan,2023-10-01,DBD,0,192500,29.6,29.9,62.9
33.74.10,Pedurungan,2023-11-01,DBD,0,192500,132.0,28.5,76.7
33.74.10,Pedurungan,2023-12-01,DBD,1,192500,168.1,27.9,78.7
33.74.10,Pedurungan,2024-01-01,DBD,2,192500,256.7,26.8,87.5
33.74.10,Pedurungan,2024-02-01,DBD,7,192500,250.3,27.2,85.8
33.74.10,Pedurungan,2024-03-01,DBD,4,192500,201.4,27.5,83.5
33.74.10,Pedurungan,2024-04-01,DBD,4,192500,211.7,28.0,83.1
33.74.10,Pedurungan,2024-05-01,DBD,5,192500,34.9,30.1,64.6
33.74.10,Pedurungan,2024-06-01,DBD,4,192500,84.2,28.5,71.9
33.74.10,Pedurungan,2024-07-01,DBD,2,192500,44.8,28.3,64.2
33.74.10,Pedurungan,2024-08-01,DBD,0,192500,16.6,28.9,58.7
33.74.10,Pedurungan,2024-09-01,DBD,1,192500,102.1,28.7,66.1
33.74.10,Pedurungan,2024-10-01,DBD,3,192500,62.1,29.5,65.7
33.74.10,Pedurungan,2024-11-01,DBD,2,192500,300.2,27.7,81.8
33.74.10,Pedurungan,2024-12-01,DBD,2,192500,188.9,27.2,84.4
33.74.10,Pedurungan,2025-01-01,DBD,6,192500,238.1,26.7,84.6
33.74.10,Pedurungan,2025-02-01,DBD,4,192500,138.2,27.0,82.0
33.74.10,Pedurungan,2025-03-01,DBD,7,192500,212.2,27.3,83.0
33.74.10,Pedurungan,2025-04-01,DBD,4,192500,150.2,27.9,78.3
33.74.10,Pedurungan,2025-05-01,DBD,8,192500,270.2,27.3,83.3
33.74.10,Pedurungan,2025-06-01,DBD,3,192500,90.5,27.7,75.3
33.74.10,Pedurungan,2025-07-01,DBD,1,192500,40.7,28.1,66.3
33.74.10,Pedurungan,2025-08-01,DBD,1,192500,141.4,27.8,70.9
33.74.10,Pedurungan,2025-09-01,DBD,2,192500,125.5,28.5,68.8
33.74.10,Pedurungan,2025-10-01,DBD,0,192500,299.4,28.5,73.8
33.74.10,Pedurungan,2025-11-01,DBD,0,192500,251.2,27.2,82.4
33.74.10,Pedurungan,2025-12-01,DBD,0,192500,173.5,27.1,83.4
33.74.11,Tembalang,2021-01-01,DBD,3,185400,480.5,24.7,90.0
33.74.11,Tembalang,2021-02-01,DBD,4,185400,386.5,24.7,88.6
33.74.11,Tembalang,2021-03-01,DBD,8,185400,303.0,25.3,87.9
33.74.11,Tembalang,2021-04-01,DBD,4,185400,144.2,26.0,82.8
33.74.11,Tembalang,2021-05-01,DBD,3,185400,183.7,27.0,77.8
33.74.11,Tembalang,2021-06-01,DBD,4,185400,154.2,26.0,82.0
33.74.11,Tembalang,2021-07-01,DBD,3,185400,13.5,27.5,63.1
33.74.11,Tembalang,2021-08-01,DBD,1,185400,87.0,27.7,65.0
33.74.11,Tembalang,2021-09-01,DBD,13,185400,80.3,27.6,67.6
33.74.11,Tembalang,2021-10-01,DBD,4,185400,149.3,27.5,71.5
33.74.11,Tembalang,2021-11-01,DBD,4,185400,407.7,25.5,87.5
33.74.11,Tembalang,2021-12-01,DBD,3,185400,416.8,25.3,88.9
33.74.11,Tembalang,2022-01-01,DBD,8,185400,324.5,25.1,86.4
33.74.11,Tembalang,2022-02-01,DBD,12,185400,324.1,25.2,86.2
33.74.11,Tembalang,2022-03-01,DBD,7,185400,458.6,25.4,87.6
33.74.11,Tembalang,2022-04-01,DBD,12,185400,258.1,25.9,83.7
33.74.11,Tembalang,2022-05-01,DBD,19,185400,203.7,26.0,83.8
33.74.11,Tembalang,2022-06-01,DBD,11,185400,179.6,25.5,81.6
33.74.11,Tembalang,2022-07-01,DBD,11,185400,66.8,26.5,72.2
33.74.11,Tembalang,2022-08-01,DBD,9,185400,74.1,27.2,68.0
33.74.11,Tembalang,2022-09-01,DBD,8,185400,102.1,27.4,69.2
33.74.11,Tembalang,2022-10-01,DBD,6,185400,394.1,25.5,84.2
33.74.11,Tembalang,2022-11-01,DBD,13,185400,522.3,25.3,86.9
33.74.11,Tembalang,2022-12-01,DBD,5,185400,386.6,25.3,85.5
33.74.11,Tembalang,2023-01-01,DBD,12,185400,339.0,25.0,87.5
33.74.11,Tembalang,2023-02-01,DBD,8,185400,397.8,24.8,87.4
33.74.11,Tembalang,2023-03-01,DBD,6,185400,361.4,25.4,86.3
33.74.11,Tembalang,2023-04-01,DBD,9,185400,323.1,25.8,84.9
33.74.11,Tembalang,2023-05-01,DBD,6,185400,76.2,26.8,75.0
33.74.11,Tembalang,2023-06-01,DBD,7,185400,70.5,27.3,71.0
33.74.11,Tembalang,2023-07-01,DBD,0,185400,43.7,27.0,66.2
33.74.11,Tembalang,2023-08-01,DBD,1,185400,5.4,27.4,62.1
33.74.11,Tembalang,2023-09-01,DBD,1,185400,12.1,28.1,56.5
33.74.11,Tembalang,2023-10-01,DBD,1,185400,25.8,29.1,61.9
33.74.11,Tembalang,2023-11-01,DBD,0,185400,160.0,27.6,77.3
33.74.11,Tembalang,2023-12-01,DBD,2,185400,200.0,27.0,79.3
33.74.11,Tembalang,2024-01-01,DBD,3,185400,400.7,25.9,88.0
33.74.11,Tembalang,2024-02-01,DBD,4,185400,404.6,26.1,87.4
33.74.11,Tembalang,2024-03-01,DBD,3,185400,317.9,26.3,85.7
33.74.11,Tembalang,2024-04-01,DBD,8,185400,309.8,26.9,85.1
33.74.11,Tembalang,2024-05-01,DBD,9,185400,45.0,28.2,72.0
33.74.11,Tembalang,2024-06-01,DBD,2,185400,82.4,27.4,73.9
33.74.11,Tembalang,2024-07-01,DBD,3,185400,38.4,27.1,66.8
33.74.11,Tembalang,2024-08-01,DBD,6,185400,14.7,27.7,62.3
33.74.11,Tembalang,2024-09-01,DBD,2,185400,101.5,27.6,67.5
33.74.11,Tembalang,2024-10-01,DBD,1,185400,42.0,28.5,66.8
33.74.11,Tembalang,2024-11-01,DBD,1,185400,312.1,26.9,81.8
33.74.11,Tembalang,2024-12-01,DBD,1,185400,447.3,25.9,87.9
33.74.11,Tembalang,2025-01-01,DBD,7,185400,381.7,25.3,87.9
33.74.11,Tembalang,2025-02-01,DBD,7,185400,252.1,25.6,85.0
33.74.11,Tembalang,2025-03-01,DBD,8,185400,277.3,26.0,85.1
33.74.11,Tembalang,2025-04-01,DBD,9,185400,214.8,26.2,82.5
33.74.11,Tembalang,2025-05-01,DBD,3,185400,301.8,26.1,84.6
33.74.11,Tembalang,2025-06-01,DBD,3,185400,87.1,26.4,77.4
33.74.11,Tembalang,2025-07-01,DBD,1,185400,48.5,26.8,69.8
33.74.11,Tembalang,2025-08-01,DBD,2,185400,147.1,26.7,72.7
33.74.11,Tembalang,2025-09-01,DBD,3,185400,97.3,27.4,70.2
33.74.11,Tembalang,2025-10-01,DBD,0,185400,310.5,27.4,74.7
33.74.11,Tembalang,2025-11-01,DBD,0,185400,288.4,26.1,84.0
33.74.11,Tembalang,2025-12-01,DBD,0,185400,319.5,25.9,85.7
33.74.12,Banyumanik,2021-01-01,DBD,1,142100,480.5,24.7,90.0
33.74.12,Banyumanik,2021-02-01,DBD,5,142100,386.5,24.7,88.6
33.74.12,Banyumanik,2021-03-01,DBD,3,142100,303.0,25.3,87.9
33.74.12,Banyumanik,2021-04-01,DBD,5,142100,144.2,26.0,82.8
33.74.12,Banyumanik,2021-05-01,DBD,2,142100,183.7,27.0,77.8
33.74.12,Banyumanik,2021-06-01,DBD,4,142100,154.2,26.0,82.0
33.74.12,Banyumanik,2021-07-01,DBD,1,142100,13.5,27.5,63.1
33.74.12,Banyumanik,2021-08-01,DBD,6,142100,87.0,27.7,65.0
33.74.12,Banyumanik,2021-09-01,DBD,8,142100,80.3,27.6,67.6
33.74.12,Banyumanik,2021-10-01,DBD,1,142100,149.3,27.5,71.5
33.74.12,Banyumanik,2021-11-01,DBD,11,142100,407.7,25.5,87.5
33.74.12,Banyumanik,2021-12-01,DBD,15,142100,416.8,25.3,88.9
