kecamatan_id,kecamatan_nama,week_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.10,Pedurungan,2025-05-26,ISPA,1472,192500,25.8,27.3,82.7
33.74.11,Tembalang,2025-05-26,ISPA,501,185400,33.4,26.3,82.7
33.74.12,Banyumanik,2025-05-26,ISPA,432,142100,33.4,26.3,82.7
33.74.13,Gunungpati,2025-05-26,ISPA,209,98200,44.5,25.4,82.9
33.74.14,Mijen,2025-05-26,ISPA,356,78900,49.9,25.9,83.3
33.74.15,Ngaliyan,2025-05-26,ISPA,373,145800,23.9,27.1,79.6
33.74.16,Tugu,2025-05-26,ISPA,342,32100,23.9,27.8,79.7
33.74.01,Semarang Tengah,2025-06-02,ISPA,193,62540,6.8,28.5,70.9
33.74.02,Semarang Utara,2025-06-02,ISPA,462,128450,6.8,28.7,70.9
33.74.03,Semarang Timur,2025-06-02,ISPA,219,72130,6.8,28.5,70.9
33.74.04,Semarang Selatan,2025-06-02,ISPA,276,70890,6.8,28.5,70.9
33.74.05,Semarang Barat,2025-06-02,ISPA,573,158726,6.8,28.7,70.9
33.74.06,Gayamsari,2025-06-02,ISPA,243,68900,6.8,28.5,70.9
33.74.07,Candisari,2025-06-02,ISPA,319,78420,6.8,28.5,70.9
33.74.08,Gajahmungkur,2025-06-02,ISPA,81,58310,6.8,28.5,70.9
33.74.09,Genuk,2025-06-02,ISPA,261,112400,11.3,28.1,74.3
33.74.10,Pedurungan,2025-06-02,ISPA,1315,192500,11.3,28.2,74.3
33.74.11,Tembalang,2025-06-02,ISPA,746,185400,5.6,26.9,77.3
33.74.12,Banyumanik,2025-06-02,ISPA,398,142100,5.6,26.9,77.3
33.74.13,Gunungpati,2025-06-02,ISPA,140,98200,11.2,25.8,78.6
33.74.14,Mijen,2025-06-02,ISPA,329,78900,17.2,26.5,79.6
33.74.15,Ngaliyan,2025-06-02,ISPA,552,145800,3.4,28.2,70.3
33.74.16,Tugu,2025-06-02,ISPA,302,32100,3.4,28.9,70.3
33.74.01,Semarang Tengah,2025-06-09,ISPA,193,62540,24.0,27.5,76.7
33.74.02,Semarang Utara,2025-06-09,ISPA,462,128450,24.0,27.7,76.7
33.74.03,Semarang Timur,2025-06-09,ISPA,219,72130,24.0,27.5,76.7
33.74.04,Semarang Selatan,2025-06-09,ISPA,276,70890,24.0,27.5,76.7
33.74.05,Semarang Barat,2025-06-09,ISPA,573,158726,24.0,27.7,76.7
33.74.06,Gayamsari,2025-06-09,ISPA,243,68900,24.0,27.5,76.7
33.74.07,Candisari,2025-06-09,ISPA,319,78420,24.0,27.5,76.7
33.74.08,Gajahmungkur,2025-06-09,ISPA,81,58310,24.0,27.5,76.7
33.74.09,Genuk,2025-06-09,ISPA,261,112400,29.8,27.2,78.0
33.74.10,Pedurungan,2025-06-09,ISPA,1315,192500,29.8,27.4,78.0
33.74.11,Tembalang,2025-06-09,ISPA,746,185400,19.5,26.4,78.9
33.74.12,Banyumanik,2025-06-09,ISPA,398,142100,19.5,26.4,78.9
33.74.13,Gunungpati,2025-06-09,ISPA,140,98200,32.1,25.4,80.7
33.74.14,Mijen,2025-06-09,ISPA,329,78900,64.2,26.0,82.0
33.74.15,Ngaliyan,2025-06-09,ISPA,552,145800,31.7,27.3,76.1
33.74.16,Tugu,2025-06-09,ISPA,302,32100,31.7,28.0,76.1
33.74.01,Semarang Tengah,2025-06-16,ISPA,193,62540,42.4,27.1,77.3
33.74.02,Semarang Utara,2025-06-16,ISPA,462,128450,42.4,27.3,77.3
33.74.03,Semarang Timur,2025-06-16,ISPA,219,72130,42.4,27.1,77.3
33.74.04,Semarang Selatan,2025-06-16,ISPA,276,70890,42.4,27.1,77.3
33.74.05,Semarang Barat,2025-06-16,ISPA,573,158726,42.4,27.3,77.3
33.74.06,Gayamsari,2025-06-16,ISPA,243,68900,42.4,27.1,77.3
33.74.07,Candisari,2025-06-16,ISPA,319,78420,42.4,27.1,77.3
33.74.08,Gajahmungkur,2025-06-16,ISPA,81,58310,42.4,27.1,77.3
33.74.09,Genuk,2025-06-16,ISPA,261,112400,34.2,26.8,79.0
33.74.10,Pedurungan,2025-06-16,ISPA,1315,192500,34.2,27.0,79.0
33.74.11,Tembalang,2025-06-16,ISPA,746,185400,41.9,25.9,80.1
33.74.12,Banyumanik,2025-06-16,ISPA,398,142100,41.9,25.9,80.1
33.74.13,Gunungpati,2025-06-16,ISPA,140,98200,52.2,24.7,83.1
33.74.14,Mijen,2025-06-16,ISPA,329,78900,49.0,25.3,84.1
33.74.15,Ngaliyan,2025-06-16,ISPA,552,145800,35.6,26.7,77.7
33.74.16,Tugu,2025-06-16,ISPA,302,32100,35.6,27.4,77.7
33.74.01,Semarang Tengah,2025-06-23,ISPA,193,62540,13.7,28.3,67.0
33.74.02,Semarang Utara,2025-06-23,ISPA,462,128450,13.7,28.5,67.0
33.74.03,Semarang Timur,2025-06-23,ISPA,219,72130,13.7,28.3,67.0
33.74.04,Semarang Selatan,2025-06-23,ISPA,276,70890,13.7,28.3,67.0
33.74.05,Semarang Barat,2025-06-23,ISPA,573,158726,13.7,28.5,67.0
33.74.06,Gayamsari,2025-06-23,ISPA,243,68900,13.7,28.3,67.0
33.74.07,Candisari,2025-06-23,ISPA,319,78420,13.7,28.3,67.0
33.74.08,Gajahmungkur,2025-06-23,ISPA,81,58310,13.7,28.3,67.0
33.74.09,Genuk,2025-06-23,ISPA,261,112400,11.3,28.0,69.6
33.74.10,Pedurungan,2025-06-23,ISPA,1315,192500,11.3,28.2,69.6
33.74.11,Tembalang,2025-06-23,ISPA,746,185400,17.8,26.7,73.1
33.74.12,Banyumanik,2025-06-23,ISPA,398,142100,17.8,26.7,73.1
33.74.13,Gunungpati,2025-06-23,ISPA,140,98200,35.5,25.4,76.7
33.74.14,Mijen,2025-06-23,ISPA,329,78900,23.6,26.0,77.6
33.74.15,Ngaliyan,2025-06-23,ISPA,552,145800,23.3,27.9,67.6
33.74.16,Tugu,2025-06-23,ISPA,302,32100,23.3,28.6,67.7
33.74.01,Semarang Tengah,2025-06-30,ISPA,193,62540,20.5,27.7,72.3
33.74.02,Semarang Utara,2025-06-30,ISPA,462,128450,20.5,28.0,72.4
33.74.03,Semarang Timur,2025-06-30,ISPA,219,72130,20.5,27.7,72.3
33.74.04,Semarang Selatan,2025-06-30,ISPA,276,70890,20.5,27.7,72.3
33.74.05,Semarang Barat,2025-06-30,ISPA,573,158726,20.5,28.0,72.4
33.74.06,Gayamsari,2025-06-30,ISPA,243,68900,20.5,27.7,72.3
33.74.07,Candisari,2025-06-30,ISPA,319,78420,20.5,27.7,72.3
33.74.08,Gajahmungkur,2025-06-30,ISPA,81,58310,20.5,27.7,72.3
33.74.09,Genuk,2025-06-30,ISPA,261,112400,21.3,27.7,72.7
33.74.10,Pedurungan,2025-06-30,ISPA,1315,192500,21.3,27.8,72.7
33.74.11,Tembalang,2025-06-30,ISPA,746,185400,32.7,26.6,75.3
33.74.12,Banyumanik,2025-06-30,ISPA,398,142100,32.7,26.6,75.3
33.74.13,Gunungpati,2025-06-30,ISPA,140,98200,41.0,25.2,79.1
33.74.14,Mijen,2025-06-30,ISPA,329,78900,45.1,25.7,81.9
33.74.15,Ngaliyan,2025-06-30,ISPA,552,145800,21.3,27.3,73.3
33.74.16,Tugu,2025-06-30,ISPA,302,32100,21.3,28.0,73.4
33.74.01,Semarang Tengah,2025-07-07,ISPA,192,62540,3.7,28.0,62.9
33.74.02,Semarang Utara,2025-07-07,ISPA,627,128450,3.7,28.2,62.9
33.74.03,Semarang Timur,2025-07-07,ISPA,261,72130,3.7,28.0,62.9
33.74.04,Semarang Selatan,2025-07-07,ISPA,387,70890,3.7,28.0,62.9
33.74.05,Semarang Barat,2025-07-07,ISPA,690,158726,3.7,28.2,62.9
33.74.06,Gayamsari,2025-07-07,ISPA,335,68900,3.7,28.0,62.9
33.74.07,Candisari,2025-07-07,ISPA,348,78420,3.7,28.0,62.9
33.74.08,Gajahmungkur,2025-07-07,ISPA,147,58310,3.7,28.0,62.9
33.74.09,Genuk,2025-07-07,ISPA,293,112400,7.4,27.7,63.7
33.74.10,Pedurungan,2025-07-07,ISPA,554,192500,7.4,27.8,63.7
33.74.11,Tembalang,2025-07-07,ISPA,1462,185400,3.0,26.6,66.0
33.74.12,Banyumanik,2025-07-07,ISPA,690,142100,3.0,26.6,66.0
33.74.13,Gunungpati,2025-07-07,ISPA,251,98200,7.9,25.3,69.3
33.74.14,Mijen,2025-07-07,ISPA,489,78900,3.4,25.8,71.6
33.74.15,Ngaliyan,2025-07-07,ISPA,669,145800,4.4,27.7,62.3
33.74.16,Tugu,2025-07-07,ISPA,422,32100,4.4,28.4,62.4
33.74.01,Semarang Tengah,2025-07-14,ISPA,192,62540,6.4,28.1,64.9
33.74.02,Semarang Utara,2025-07-14,ISPA,627,128450,6.4,28.3,64.9
33.74.03,Semarang Timur,2025-07-14,ISPA,261,72130,6.4,28.1,64.9
33.74.04,Semarang Selatan,2025-07-14,ISPA,387,70890,6.4,28.1,64.9
33.74.05,Semarang Barat,2025-07-14,ISPA,690,158726,6.4,28.3,64.9
33.74.06,Gayamsari,2025-07-14,ISPA,335,68900,6.4,28.1,64.9
33.74.07,Candisari,2025-07-14,ISPA,348,78420,6.4,28.1,64.9
33.74.08,Gajahmungkur,2025-07-14,ISPA,147,58310,6.4,28.1,64.9
33.74.09,Genuk,2025-07-14,ISPA,293,112400,10.5,27.9,66.1
33.74.10,Pedurungan,2025-07-14,ISPA,554,192500,10.5,28.0,66.1
33.74.11,Tembalang,2025-07-14,ISPA,1462,185400,9.1,26.6,69.1
33.74.12,Banyumanik,2025-07-14,ISPA,690,142100,9.1,26.6,69.1
33.74.13,Gunungpati,2025-07-14,ISPA,251,98200,8.5,25.3,71.3
33.74.14,Mijen,2025-07-14,ISPA,489,78900,6.1,25.9,71.3
33.74.15,Ngaliyan,2025-07-14,ISPA,669,145800,7.2,27.6,64.0
33.74.16,Tugu,2025-07-14,ISPA,422,32100,7.2,28.3,64.1
33.74.01,Semarang Tengah,2025-07-21,ISPA,192,62540,2.6,28.6,62.1
33.74.02,Semarang Utara,2025-07-21,ISPA,627,128450,2.6,28.8,62.1
33.74.03,Semarang Timur,2025-07-21,ISPA,261,72130,2.6,28.6,62.1
33.74.04,Semarang Selatan,2025-07-21,ISPA,387,70890,2.6,28.6,62.1
33.74.05,Semarang Barat,2025-07-21,ISPA,690,158726,2.6,28.8,62.1
33.74.06,Gayamsari,2025-07-21,ISPA,335,68900,2.6,28.6,62.1
33.74.07,Candisari,2025-07-21,ISPA,348,78420,2.6,28.6,62.1
33.74.08,Gajahmungkur,2025-07-21,ISPA,147,58310,2.6,28.6,62.1
33.74.09,Genuk,2025-07-21,ISPA,293,112400,2.2,28.0,65.4
33.74.10,Pedurungan,2025-07-21,ISPA,554,192500,2.2,28.2,65.4
33.74.11,Tembalang,2025-07-21,ISPA,1462,185400,4.5,26.8,69.1
33.74.12,Banyumanik,2025-07-21,ISPA,690,142100,4.5,26.8,69.1
33.74.13,Gunungpati,2025-07-21,ISPA,251,98200,6.7,25.6,71.0
33.74.14,Mijen,2025-07-21,ISPA,489,78900,5.0,26.4,71.0
33.74.15,Ngaliyan,2025-07-21,ISPA,669,145800,2.7,28.4,61.0
33.74.16,Tugu,2025-07-21,ISPA,422,32100,2.7,29.1,61.3
33.74.01,Semarang Tengah,2025-07-28,ISPA,192,62540,15.7,29.2,62.3
33.74.02,Semarang Utara,2025-07-28,ISPA,627,128450,15.7,29.4,62.3
33.74.03,Semarang Timur,2025-07-28,ISPA,261,72130,15.7,29.2,62.3
33.74.04,Semarang Selatan,2025-07-28,ISPA,387,70890,15.7,29.2,62.3
33.74.05,Semarang Barat,2025-07-28,ISPA,690,158726,15.7,29.4,62.3
33.74.06,Gayamsari,2025-07-28,ISPA,335,68900,15.7,29.2,62.3
33.74.07,Candisari,2025-07-28,ISPA,348,78420,15.7,29.2,62.3
33.74.08,Gajahmungkur,2025-07-28,ISPA,147,58310,15.7,29.2,62.3
33.74.09,Genuk,2025-07-28,ISPA,293,112400,6.6,28.9,63.9
33.74.10,Pedurungan,2025-07-28,ISPA,554,192500,6.6,29.0,63.9
33.74.11,Tembalang,2025-07-28,ISPA,1462,185400,13.8,27.6,68.4
33.74.12,Banyumanik,2025-07-28,ISPA,690,142100,13.8,27.6,68.4
33.74.13,Gunungpati,2025-07-28,ISPA,251,98200,15.5,26.2,72.4
33.74.14,Mijen,2025-07-28,ISPA,489,78900,10.6,26.8,72.7
33.74.15,Ngaliyan,2025-07-28,ISPA,669,145800,12.4,28.7,63.7
33.74.16,Tugu,2025-07-28,ISPA,422,32100,12.4,29.4,63.7
33.74.01,Semarang Tengah,2025-08-04,ISPA,219,62540,30.0,27.6,75.6
33.74.02,Semarang Utara,2025-08-04,ISPA,659,128450,30.0,27.8,75.6
33.74.03,Semarang Timur,2025-08-04,ISPA,298,72130,30.0,27.6,75.6
33.74.04,Semarang Selatan,2025-08-04,ISPA,444,70890,30.0,27.6,75.6
33.74.05,Semarang Barat,2025-08-04,ISPA,843,158726,30.0,27.8,75.6
33.74.06,Gayamsari,2025-08-04,ISPA,382,68900,30.0,27.6,75.6
33.74.07,Candisari,2025-08-04,ISPA,397,78420,30.0,27.6,75.6
33.74.08,Gajahmungkur,2025-08-04,ISPA,126,58310,30.0,27.6,75.6
33.74.09,Genuk,2025-08-04,ISPA,320,112400,35.1,27.6,75.3
33.74.10,Pedurungan,2025-08-04,ISPA,1480,192500,35.1,27.7,75.3
33.74.11,Tembalang,2025-08-04,ISPA,1034,185400,30.8,26.6,77.0
33.74.12,Banyumanik,2025-08-04,ISPA,772,142100,30.8,26.6,77.0
33.74.13,Gunungpati,2025-08-04,ISPA,236,98200,27.2,25.4,80.1
33.74.14,Mijen,2025-08-04,ISPA,546,78900,25.0,26.0,80.7
33.74.15,Ngaliyan,2025-08-04,ISPA,630,145800,25.1,27.0,77.4
33.74.16,Tugu,2025-08-04,ISPA,509,32100,25.1,27.7,77.4
33.74.01,Semarang Tengah,2025-08-11,ISPA,219,62540,37.1,27.4,70.3
33.74.02,Semarang Utara,2025-08-11,ISPA,659,128450,37.1,27.6,70.3
33.74.03,Semarang Timur,2025-08-11,ISPA,298,72130,37.1,27.4,70.3
33.74.04,Semarang Selatan,2025-08-11,ISPA,444,70890,37.1,27.4,70.3
33.74.05,Semarang Barat,2025-08-11,ISPA,843,158726,37.1,27.6,70.3
33.74.06,Gayamsari,2025-08-11,ISPA,382,68900,37.1,27.4,70.3
33.74.07,Candisari,2025-08-11,ISPA,397,78420,37.1,27.4,70.3
33.74.08,Gajahmungkur,2025-08-11,ISPA,126,58310,37.1,27.4,70.3
33.74.09,Genuk,2025-08-11,ISPA,320,112400,42.8,27.3,70.3
33.74.10,Pedurungan,2025-08-11,ISPA,1480,192500,42.8,27.4,70.3
33.74.11,Tembalang,2025-08-11,ISPA,1034,185400,32.0,26.3,71.9
33.74.12,Banyumanik,2025-08-11,ISPA,772,142100,32.0,26.3,71.9
33.74.13,Gunungpati,2025-08-11,ISPA,236,98200,24.7,25.0,74.7
33.74.14,Mijen,2025-08-11,ISPA,546,78900,32.1,25.5,75.4
33.74.15,Ngaliyan,2025-08-11,ISPA,630,145800,31.6,26.8,72.4
33.74.16,Tugu,2025-08-11,ISPA,509,32100,31.6,27.4,72.6
33.74.01,Semarang Tengah,2025-08-18,ISPA,219,62540,52.6,27.3,74.3
33.74.02,Semarang Utara,2025-08-18,ISPA,659,128450,52.6,27.5,74.3
33.74.03,Semarang Timur,2025-08-18,ISPA,298,72130,52.6,27.3,74.3
33.74.04,Semarang Selatan,2025-08-18,ISPA,444,70890,52.6,27.3,74.3
33.74.05,Semarang Barat,2025-08-18,ISPA,843,158726,52.6,27.5,74.3
33.74.06,Gayamsari,2025-08-18,ISPA,382,68900,52.6,27.3,74.3
33.74.07,Candisari,2025-08-18,ISPA,397,78420,52.6,27.3,74.3
33.74.08,Gajahmungkur,2025-08-18,ISPA,126,58310,52.6,27.3,74.3
33.74.09,Genuk,2025-08-18,ISPA,320,112400,51.8,27.0,77.3
33.74.10,Pedurungan,2025-08-18,ISPA,1480,192500,51.8,27.2,77.3
33.74.11,Tembalang,2025-08-18,ISPA,1034,185400,60.9,26.2,77.1
33.74.12,Banyumanik,2025-08-18,ISPA,772,142100,60.9,26.2,77.1
33.74.13,Gunungpati,2025-08-18,ISPA,236,98200,58.1,24.9,79.4
33.74.14,Mijen,2025-08-18,ISPA,546,78900,37.2,25.4,81.3
33.74.15,Ngaliyan,2025-08-18,ISPA,630,145800,28.0,26.9,74.9
33.74.16,Tugu,2025-08-18,ISPA,509,32100,28.0,27.6,74.9
33.74.01,Semarang Tengah,2025-08-25,ISPA,219,62540,10.4,28.2,65.3
33.74.02,Semarang Utara,2025-08-25,ISPA,659,128450,10.4,28.4,65.3
33.74.03,Semarang Timur,2025-08-25,ISPA,298,72130,10.4,28.2,65.3
33.74.04,Semarang Selatan,2025-08-25,ISPA,444,70890,10.4,28.2,65.3
33.74.05,Semarang Barat,2025-08-25,ISPA,843,158726,10.4,28.4,65.3
33.74.06,Gayamsari,2025-08-25,ISPA,382,68900,10.4,28.2,65.3
33.74.07,Candisari,2025-08-25,ISPA,397,78420,10.4,28.2,65.3
33.74.08,Gajahmungkur,2025-08-25,ISPA,126,58310,10.4,28.2,65.3
33.74.09,Genuk,2025-08-25,ISPA,320,112400,7.5,28.3,63.3
33.74.10,Pedurungan,2025-08-25,ISPA,1480,192500,7.5,28.4,63.3
33.74.11,Tembalang,2025-08-25,ISPA,1034,185400,10.6,27.0,67.1
33.74.12,Banyumanik,2025-08-25,ISPA,772,142100,10.6,27.0,67.1
33.74.13,Gunungpati,2025-08-25,ISPA,236,98200,30.4,25.4,70.9
33.74.14,Mijen,2025-08-25,ISPA,546,78900,28.8,26.0,71.9
33.74.15,Ngaliyan,2025-08-25,ISPA,630,145800,11.6,27.6,65.6
33.74.16,Tugu,2025-08-25,ISPA,509,32100,11.6,28.3,65.6
33.74.01,Semarang Tengah,2025-09-01,ISPA,162,62540,1.3,29.3,58.3
33.74.02,Semarang Utara,2025-09-01,ISPA,604,128450,1.3,29.5,58.3
33.74.03,Semarang Timur,2025-09-01,ISPA,248,72130,1.3,29.3,58.3
33.74.04,Semarang Selatan,2025-09-01,ISPA,376,70890,1.3,29.3,58.3
33.74.05,Semarang Barat,2025-09-01,ISPA,670,158726,1.3,29.5,58.3
33.74.06,Gayamsari,2025-09-01,ISPA,122,68900,1.3,29.3,58.3
33.74.07,Candisari,2025-09-01,ISPA,311,78420,1.3,29.3,58.3
33.74.08,Gajahmungkur,2025-09-01,ISPA,229,58310,1.3,29.3,58.3
33.74.09,Genuk,2025-09-01,ISPA,287,112400,3.0,29.3,58.0
33.74.10,Pedurungan,2025-09-01,ISPA,1364,192500,3.0,29.4,58.0
33.74.11,Tembalang,2025-09-01,ISPA,1037,185400,1.7,28.2,59.9
33.74.12,Banyumanik,2025-09-01,ISPA,685,142100,1.7,28.2,59.9
33.74.13,Gunungpati,2025-09-01,ISPA,298,98200,2.2,26.5,64.3
33.74.14,Mijen,2025-09-01,ISPA,430,78900,8.3,26.7,68.0
33.74.15,Ngaliyan,2025-09-01,ISPA,589,145800,3.7,28.6,59.3
33.74.16,Tugu,2025-09-01,ISPA,406,32100,3.7,29.3,59.3
33.74.01,Semarang Tengah,2025-09-08,ISPA,162,62540,37.2,27.7,74.6
33.74.02,Semarang Utara,2025-09-08,ISPA,604,128450,37.2,28.0,74.6
33.74.03,Semarang Timur,2025-09-08,ISPA,248,72130,37.2,27.7,74.6
33.74.04,Semarang Selatan,2025-09-08,ISPA,376,70890,37.2,27.7,74.6
33.74.05,Semarang Barat,2025-09-08,ISPA,670,158726,37.2,28.0,74.6
33.74.06,Gayamsari,2025-09-08,ISPA,122,68900,37.2,27.7,74.6
33.74.07,Candisari,2025-09-08,ISPA,311,78420,37.2,27.7,74.6
33.74.08,Gajahmungkur,2025-09-08,ISPA,229,58310,37.2,27.7,74.6
33.74.09,Genuk,2025-09-08,ISPA,287,112400,39.5,27.8,73.3
33.74.10,Pedurungan,2025-09-08,ISPA,1364,192500,39.5,28.0,73.3
33.74.11,Tembalang,2025-09-08,ISPA,1037,185400,24.3,26.9,73.6
33.74.12,Banyumanik,2025-09-08,ISPA,685,142100,24.3,26.9,73.6
33.74.13,Gunungpati,2025-09-08,ISPA,298,98200,36.9,25.7,75.6
33.74.14,Mijen,2025-09-08,ISPA,430,78900,53.7,26.3,76.4
33.74.15,Ngaliyan,2025-09-08,ISPA,589,145800,37.1,27.4,73.3
33.74.16,Tugu,2025-09-08,ISPA,406,32100,37.1,28.1,73.6
33.74.01,Semarang Tengah,2025-09-15,ISPA,162,62540,52.0,27.6,73.1
33.74.02,Semarang Utara,2025-09-15,ISPA,604,128450,52.0,27.9,73.3
33.74.03,Semarang Timur,2025-09-15,ISPA,248,72130,52.0,27.6,73.1
33.74.04,Semarang Selatan,2025-09-15,ISPA,376,70890,52.0,27.6,73.1
33.74.05,Semarang Barat,2025-09-15,ISPA,670,158726,52.0,27.9,73.3
33.74.06,Gayamsari,2025-09-15,ISPA,122,68900,52.0,27.6,73.1
33.74.07,Candisari,2025-09-15,ISPA,311,78420,52.0,27.6,73.1
33.74.08,Gajahmungkur,2025-09-15,ISPA,229,58310,52.0,27.6,73.1
33.74.09,Genuk,2025-09-15,ISPA,287,112400,52.7,27.6,73.7
33.74.10,Pedurungan,2025-09-15,ISPA,1364,192500,52.7,27.7,73.7
33.74.11,Tembalang,2025-09-15,ISPA,1037,185400,50.2,26.6,75.6
33.74.12,Banyumanik,2025-09-15,ISPA,685,142100,50.2,26.6,75.6
33.74.13,Gunungpati,2025-09-15,ISPA,298,98200,85.5,25.3,78.9
33.74.14,Mijen,2025-09-15,ISPA,430,78900,96.1,25.8,80.1
33.74.15,Ngaliyan,2025-09-15,ISPA,589,145800,66.7,27.0,76.1
33.74.16,Tugu,2025-09-15,ISPA,406,32100,66.7,27.7,76.3
33.74.01,Semarang Tengah,2025-09-22,ISPA,162,62540,15.3,29.1,67.0
33.74.02,Semarang Utara,2025-09-22,ISPA,604,128450,15.3,29.3,67.0
33.74.03,Semarang Timur,2025-09-22,ISPA,248,72130,15.3,29.1,67.0
33.74.04,Semarang Selatan,2025-09-22,ISPA,376,70890,15.3,29.1,67.0
33.74.05,Semarang Barat,2025-09-22,ISPA,670,158726,15.3,29.3,67.0
33.74.06,Gayamsari,2025-09-22,ISPA,122,68900,15.3,29.1,67.0
33.74.07,Candisari,2025-09-22,ISPA,311,78420,15.3,29.1,67.0
33.74.08,Gajahmungkur,2025-09-22,ISPA,229,58310,15.3,29.1,67.0
33.74.09,Genuk,2025-09-22,ISPA,287,112400,24.1,28.9,67.7
33.74.10,Pedurungan,2025-09-22,ISPA,1364,192500,24.1,29.0,67.7
33.74.11,Tembalang,2025-09-22,ISPA,1037,185400,15.7,27.9,69.9
33.74.12,Banyumanik,2025-09-22,ISPA,685,142100,15.7,27.9,69.9
33.74.13,Gunungpati,2025-09-22,ISPA,298,98200,8.9,26.6,72.4
33.74.14,Mijen,2025-09-22,ISPA,430,78900,15.3,27.2,73.3
33.74.15,Ngaliyan,2025-09-22,ISPA,589,145800,10.7,28.5,68.9
33.74.16,Tugu,2025-09-22,ISPA,406,32100,10.7,29.2,68.9
33.74.01,Semarang Tengah,2025-09-29,ISPA,162,62540,32.0,27.9,73.0
33.74.02,Semarang Utara,2025-09-29,ISPA,604,128450,32.0,28.1,73.0
33.74.03,Semarang Timur,2025-09-29,ISPA,248,72130,32.0,27.9,73.0
33.74.04,Semarang Selatan,2025-09-29,ISPA,376,70890,32.0,27.9,73.0
33.74.05,Semarang Barat,2025-09-29,ISPA,670,158726,32.0,28.1,73.0
33.74.06,Gayamsari,2025-09-29,ISPA,122,68900,32.0,27.9,73.0
33.74.07,Candisari,2025-09-29,ISPA,311,78420,32.0,27.9,73.0
33.74.08,Gajahmungkur,2025-09-29,ISPA,229,58310,32.0,27.9,73.0
33.74.09,Genuk,2025-09-29,ISPA,287,112400,46.6,27.8,73.0
33.74.10,Pedurungan,2025-09-29,ISPA,1364,192500,46.6,28.0,73.0
33.74.11,Tembalang,2025-09-29,ISPA,1037,185400,29.5,27.1,73.0
33.74.12,Banyumanik,2025-09-29,ISPA,685,142100,29.5,27.1,73.0
33.74.13,Gunungpati,2025-09-29,ISPA,298,98200,20.6,25.8,74.7
33.74.14,Mijen,2025-09-29,ISPA,430,78900,35.9,26.5,75.0
33.74.15,Ngaliyan,2025-09-29,ISPA,589,145800,19.1,27.6,72.9
33.74.16,Tugu,2025-09-29,ISPA,406,32100,19.1,28.3,73.1
33.74.01,Semarang Tengah,2025-10-06,ISPA,246,62540,3.6,29.5,62.6
33.74.02,Semarang Utara,2025-10-06,ISPA,710,128450,3.6,29.7,62.9
33.74.03,Semarang Timur,2025-10-06,ISPA,284,72130,3.6,29.5,62.6
33.74.04,Semarang Selatan,2025-10-06,ISPA,427,70890,3.6,29.5,62.6
33.74.05,Semarang Barat,2025-10-06,ISPA,884,158726,3.6,29.7,62.9
33.74.06,Gayamsari,2025-10-06,ISPA,232,68900,3.6,29.5,62.6
33.74.07,Candisari,2025-10-06,ISPA,352,78420,3.6,29.5,62.6
33.74.08,Gajahmungkur,2025-10-06,ISPA,134,58310,3.6,29.5,62.6
33.74.09,Genuk,2025-10-06,ISPA,246,112400,3.1,29.6,62.1
33.74.10,Pedurungan,2025-10-06,ISPA,1777,192500,3.1,29.8,62.1
33.74.11,Tembalang,2025-10-06,ISPA,1272,185400,1.4,28.5,63.4
33.74.12,Banyumanik,2025-10-06,ISPA,778,142100,1.4,28.5,63.4
33.74.13,Gunungpati,2025-10-06,ISPA,266,98200,7.4,26.9,67.0
33.74.14,Mijen,2025-10-06,ISPA,467,78900,6.9,27.4,68.9
33.74.15,Ngaliyan,2025-10-06,ISPA,745,145800,5.9,28.9,63.4
33.74.16,Tugu,2025-10-06,ISPA,493,32100,5.9,29.6,63.7
33.74.01,Semarang Tengah,2025-10-13,ISPA,246,62540,36.0,29.7,67.6
33.74.02,Semarang Utara,2025-10-13,ISPA,710,128450,36.0,29.9,67.6
33.74.03,Semarang Timur,2025-10-13,ISPA,284,72130,36.0,29.7,67.6
33.74.04,Semarang Selatan,2025-10-13,ISPA,427,70890,36.0,29.7,67.6
33.74.05,Semarang Barat,2025-10-13,ISPA,884,158726,36.0,29.9,67.6
33.74.06,Gayamsari,2025-10-13,ISPA,232,68900,36.0,29.7,67.6
33.74.07,Candisari,2025-10-13,ISPA,352,78420,36.0,29.7,67.6
33.74.08,Gajahmungkur,2025-10-13,ISPA,134,58310,36.0,29.7,67.6
33.74.09,Genuk,2025-10-13,ISPA,246,112400,32.3,29.7,67.7
33.74.10,Pedurungan,2025-10-13,ISPA,1777,192500,32.3,29.9,67.9
33.74.11,Tembalang,2025-10-13,ISPA,1272,185400,25.0,28.9,67.6
33.74.12,Banyumanik,2025-10-13,ISPA,778,142100,25.0,28.9,67.6
33.74.13,Gunungpati,2025-10-13,ISPA,266,98200,24.1,27.2,72.9
33.74.14,Mijen,2025-10-13,ISPA,467,78900,30.4,27.6,75.4
33.74.15,Ngaliyan,2025-10-13,ISPA,745,145800,23.2,28.8,71.1
33.74.16,Tugu,2025-10-13,ISPA,493,32100,23.2,29.5,71.1
33.74.01,Semarang Tengah,2025-10-20,ISPA,246,62540,150.9,26.8,85.4
33.74.02,Semarang Utara,2025-10-20,ISPA,710,128450,150.9,27.0,85.4
33.74.03,Semarang Timur,2025-10-20,ISPA,284,72130,150.9,26.8,85.4
